business_id,year,month,day,hour,minute,second
5CJL_2-XwCGBmOav4mFdYg,2013,7,26,8,15,25
5CJL_2-XwCGBmOav4mFdYg,2013,7,26,11,25,19
5CJL_2-XwCGBmOav4mFdYg,2013,7,26,21,10,25
5CJL_2-XwCGBmOav4mFdYg,2013,7,28,1,33,29
5CJL_2-XwCGBmOav4mFdYg,2013,7,28,9,18,46
5CJL_2-XwCGBmOav4mFdYg,2013,7,30,3,10,41
5CJL_2-XwCGBmOav4mFdYg,2013,7,30,4,51,41
5CJL_2-XwCGBmOav4mFdYg,2013,7,30,5,2,41
5CJL_2-XwCGBmOav4mFdYg,2013,7,31,0,38,12
5CJL_2-XwCGBmOav4mFdYg,2013,7,31,23,1,31
5CJL_2-XwCGBmOav4mFdYg,2013,8,2,3,48,36
5CJL_2-XwCGBmOav4mFdYg,2013,8,2,19,33,55
5CJL_2-XwCGBmOav4mFdYg,2013,8,3,5,43,32
5CJL_2-XwCGBmOav4mFdYg,2013,8,4,3,38,50
5CJL_2-XwCGBmOav4mFdYg,2013,8,4,19,22,12
5CJL_2-XwCGBmOav4mFdYg,2013,8,4,21,25,12
5CJL_2-XwCGBmOav4mFdYg,2013,8,5,2,16,14
5CJL_2-XwCGBmOav4mFdYg,2013,8,5,19,43,25
5CJL_2-XwCGBmOav4mFdYg,2013,8,6,0,54,50
5CJL_2-XwCGBmOav4mFdYg,2013,8,6,22,46,47
5CJL_2-XwCGBmOav4mFdYg,2013,8,8,21,51,30
5CJL_2-XwCGBmOav4mFdYg,2013,8,9,7,43,50
5CJL_2-XwCGBmOav4mFdYg,2013,8,9,19,19,36
5CJL_2-XwCGBmOav4mFdYg,2013,8,9,19,38,0
5CJL_2-XwCGBmOav4mFdYg,2013,8,10,18,36,7
5CJL_2-XwCGBmOav4mFdYg,2013,8,10,23,2,7
5CJL_2-XwCGBmOav4mFdYg,2013,8,10,23,20,41
5CJL_2-XwCGBmOav4mFdYg,2013,8,11,5,15,46
5CJL_2-XwCGBmOav4mFdYg,2013,8,11,5,58,27
5CJL_2-XwCGBmOav4mFdYg,2013,8,12,10,52,43
5CJL_2-XwCGBmOav4mFdYg,2013,8,14,18,56,7
5CJL_2-XwCGBmOav4mFdYg,2013,8,14,20,24,46
5CJL_2-XwCGBmOav4mFdYg,2013,8,15,19,32,18
5CJL_2-XwCGBmOav4mFdYg,2013,8,16,2,5,0
5CJL_2-XwCGBmOav4mFdYg,2013,8,17,7,30,16
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,3,14,38
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,6,58,24
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,6,59,2
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,7,1,2
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,7,54,54
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,18,39,10
5CJL_2-XwCGBmOav4mFdYg,2013,8,18,22,4,14
5CJL_2-XwCGBmOav4mFdYg,2013,8,19,2,42,5
5CJL_2-XwCGBmOav4mFdYg,2013,8,19,6,34,46
5CJL_2-XwCGBmOav4mFdYg,2013,8,20,22,41,17
5CJL_2-XwCGBmOav4mFdYg,2013,8,21,22,15,33
5CJL_2-XwCGBmOav4mFdYg,2013,8,22,8,34,6
5CJL_2-XwCGBmOav4mFdYg,2013,8,23,8,50,31
5CJL_2-XwCGBmOav4mFdYg,2013,8,23,12,3,24
5CJL_2-XwCGBmOav4mFdYg,2013,8,24,8,31,28
5CJL_2-XwCGBmOav4mFdYg,2013,8,24,10,39,39
5CJL_2-XwCGBmOav4mFdYg,2013,8,24,19,42,40
5CJL_2-XwCGBmOav4mFdYg,2013,8,27,2,12,17
5CJL_2-XwCGBmOav4mFdYg,2013,8,27,20,26,49
5CJL_2-XwCGBmOav4mFdYg,2013,8,30,3,59,24
5CJL_2-XwCGBmOav4mFdYg,2013,8,30,11,5,12
5CJL_2-XwCGBmOav4mFdYg,2013,8,30,19,55,40
5CJL_2-XwCGBmOav4mFdYg,2013,8,30,21,11,8
5CJL_2-XwCGBmOav4mFdYg,2013,8,31,4,41,11
5CJL_2-XwCGBmOav4mFdYg,2013,9,1,3,37,1
5CJL_2-XwCGBmOav4mFdYg,2013,9,2,8,53,8
5CJL_2-XwCGBmOav4mFdYg,2013,9,3,3,46,46
5CJL_2-XwCGBmOav4mFdYg,2013,9,3,21,1,50
5CJL_2-XwCGBmOav4mFdYg,2013,9,6,4,34,10
5CJL_2-XwCGBmOav4mFdYg,2013,9,6,7,16,19
5CJL_2-XwCGBmOav4mFdYg,2013,9,6,8,20,2
5CJL_2-XwCGBmOav4mFdYg,2013,9,7,4,46,19
5CJL_2-XwCGBmOav4mFdYg,2013,9,8,7,12,55
5CJL_2-XwCGBmOav4mFdYg,2013,9,8,20,9,39
5CJL_2-XwCGBmOav4mFdYg,2013,9,9,19,53,29
5CJL_2-XwCGBmOav4mFdYg,2013,9,9,22,16,20
5CJL_2-XwCGBmOav4mFdYg,2013,9,11,4,56,51
