business_id,year,month,day,hour,minute,second
1N0NhvtN1JmPlozjuY_QfQ,2012,7,7,19,19,39
1N0NhvtN1JmPlozjuY_QfQ,2012,7,7,21,38,56
1N0NhvtN1JmPlozjuY_QfQ,2012,7,11,20,11,54
1N0NhvtN1JmPlozjuY_QfQ,2012,7,14,22,3,16
1N0NhvtN1JmPlozjuY_QfQ,2012,7,14,22,23,37
1N0NhvtN1JmPlozjuY_QfQ,2012,7,15,18,41,12
1N0NhvtN1JmPlozjuY_QfQ,2012,7,15,23,58,43
1N0NhvtN1JmPlozjuY_QfQ,2012,7,16,0,5,28
1N0NhvtN1JmPlozjuY_QfQ,2012,7,16,2,1,2
1N0NhvtN1JmPlozjuY_QfQ,2012,7,16,23,56,51
1N0NhvtN1JmPlozjuY_QfQ,2012,7,17,4,4,33
1N0NhvtN1JmPlozjuY_QfQ,2012,7,20,22,14,41
1N0NhvtN1JmPlozjuY_QfQ,2012,7,21,0,11,43
1N0NhvtN1JmPlozjuY_QfQ,2012,7,21,16,9,20
1N0NhvtN1JmPlozjuY_QfQ,2012,7,21,22,55,49
1N0NhvtN1JmPlozjuY_QfQ,2012,7,21,23,7,49
1N0NhvtN1JmPlozjuY_QfQ,2012,7,22,19,52,8
1N0NhvtN1JmPlozjuY_QfQ,2012,7,22,20,26,18
1N0NhvtN1JmPlozjuY_QfQ,2012,7,22,20,29,10
1N0NhvtN1JmPlozjuY_QfQ,2012,7,23,1,51,37
1N0NhvtN1JmPlozjuY_QfQ,2012,7,25,20,58,21
1N0NhvtN1JmPlozjuY_QfQ,2012,7,27,19,54,8
1N0NhvtN1JmPlozjuY_QfQ,2012,7,27,20,41,16
1N0NhvtN1JmPlozjuY_QfQ,2012,7,28,20,13,24
1N0NhvtN1JmPlozjuY_QfQ,2012,7,28,20,13,25
1N0NhvtN1JmPlozjuY_QfQ,2012,7,28,21,10,15
1N0NhvtN1JmPlozjuY_QfQ,2012,7,28,21,16,23
1N0NhvtN1JmPlozjuY_QfQ,2012,7,29,18,14,54
1N0NhvtN1JmPlozjuY_QfQ,2012,7,29,19,11,44
1N0NhvtN1JmPlozjuY_QfQ,2012,7,29,22,38,24
1N0NhvtN1JmPlozjuY_QfQ,2012,7,30,18,38,21
1N0NhvtN1JmPlozjuY_QfQ,2012,7,31,2,33,55
1N0NhvtN1JmPlozjuY_QfQ,2012,8,1,0,47,31
1N0NhvtN1JmPlozjuY_QfQ,2012,8,3,2,31,56
1N0NhvtN1JmPlozjuY_QfQ,2012,8,5,20,12,26
1N0NhvtN1JmPlozjuY_QfQ,2012,8,5,23,11,42
1N0NhvtN1JmPlozjuY_QfQ,2012,8,7,0,57,57
1N0NhvtN1JmPlozjuY_QfQ,2012,8,8,2,13,32
1N0NhvtN1JmPlozjuY_QfQ,2012,8,8,3,26,21
1N0NhvtN1JmPlozjuY_QfQ,2012,8,9,19,37,26
1N0NhvtN1JmPlozjuY_QfQ,2012,8,11,2,24,44
1N0NhvtN1JmPlozjuY_QfQ,2012,8,11,16,55,56
1N0NhvtN1JmPlozjuY_QfQ,2012,8,11,20,8,29
1N0NhvtN1JmPlozjuY_QfQ,2012,8,11,20,8,49
1N0NhvtN1JmPlozjuY_QfQ,2012,8,11,21,53,17
1N0NhvtN1JmPlozjuY_QfQ,2012,8,12,2,0,57
1N0NhvtN1JmPlozjuY_QfQ,2012,8,12,23,35,51
1N0NhvtN1JmPlozjuY_QfQ,2012,8,15,21,38,54
1N0NhvtN1JmPlozjuY_QfQ,2012,8,16,23,14,6
1N0NhvtN1JmPlozjuY_QfQ,2012,8,18,21,54,19
1N0NhvtN1JmPlozjuY_QfQ,2012,8,18,23,57,54
1N0NhvtN1JmPlozjuY_QfQ,2012,8,19,19,55,43
1N0NhvtN1JmPlozjuY_QfQ,2012,8,20,0,17,54
1N0NhvtN1JmPlozjuY_QfQ,2012,8,20,2,10,54
1N0NhvtN1JmPlozjuY_QfQ,2012,8,22,23,39,21
1N0NhvtN1JmPlozjuY_QfQ,2012,8,23,19,22,48
1N0NhvtN1JmPlozjuY_QfQ,2012,8,23,22,53,8
1N0NhvtN1JmPlozjuY_QfQ,2012,8,25,21,1,14
1N0NhvtN1JmPlozjuY_QfQ,2012,8,27,3,25,1
1N0NhvtN1JmPlozjuY_QfQ,2012,8,27,23,34,41
1N0NhvtN1JmPlozjuY_QfQ,2012,8,28,1,14,1
1N0NhvtN1JmPlozjuY_QfQ,2012,8,30,1,24,55
1N0NhvtN1JmPlozjuY_QfQ,2012,8,30,19,43,21
1N0NhvtN1JmPlozjuY_QfQ,2012,8,31,15,14,56
1N0NhvtN1JmPlozjuY_QfQ,2012,8,31,23,28,3
1N0NhvtN1JmPlozjuY_QfQ,2012,9,2,20,30,0
1N0NhvtN1JmPlozjuY_QfQ,2012,9,5,20,45,25
