business_id,year,month,day,hour,minute,second
7dKIMvsTQI6zO-NYdRmrwA,2017,9,24,17,7,33
7dKIMvsTQI6zO-NYdRmrwA,2017,10,8,22,2,27
7dKIMvsTQI6zO-NYdRmrwA,2017,10,11,22,30,54
7dKIMvsTQI6zO-NYdRmrwA,2017,10,15,0,9,19
7dKIMvsTQI6zO-NYdRmrwA,2017,10,15,0,10,7
7dKIMvsTQI6zO-NYdRmrwA,2017,10,15,2,47,12
7dKIMvsTQI6zO-NYdRmrwA,2017,10,19,2,40,43
7dKIMvsTQI6zO-NYdRmrwA,2017,10,20,1,2,56
7dKIMvsTQI6zO-NYdRmrwA,2017,11,5,18,38,19
7dKIMvsTQI6zO-NYdRmrwA,2017,11,18,17,12,0
7dKIMvsTQI6zO-NYdRmrwA,2017,11,18,22,59,30
7dKIMvsTQI6zO-NYdRmrwA,2017,11,26,1,37,49
7dKIMvsTQI6zO-NYdRmrwA,2017,12,6,17,53,20
7dKIMvsTQI6zO-NYdRmrwA,2017,12,14,18,24,12
7dKIMvsTQI6zO-NYdRmrwA,2017,12,20,19,25,37
7dKIMvsTQI6zO-NYdRmrwA,2017,12,28,2,34,26
7dKIMvsTQI6zO-NYdRmrwA,2018,1,7,19,15,25
7dKIMvsTQI6zO-NYdRmrwA,2018,1,19,0,7,43
7dKIMvsTQI6zO-NYdRmrwA,2018,1,19,2,44,17
7dKIMvsTQI6zO-NYdRmrwA,2018,2,17,21,15,1
7dKIMvsTQI6zO-NYdRmrwA,2018,2,20,19,48,18
7dKIMvsTQI6zO-NYdRmrwA,2018,2,28,0,23,26
7dKIMvsTQI6zO-NYdRmrwA,2018,3,9,19,42,2
7dKIMvsTQI6zO-NYdRmrwA,2018,3,17,1,56,13
7dKIMvsTQI6zO-NYdRmrwA,2018,5,5,1,53,6
7dKIMvsTQI6zO-NYdRmrwA,2018,5,7,2,17,8
7dKIMvsTQI6zO-NYdRmrwA,2018,5,13,21,3,17
7dKIMvsTQI6zO-NYdRmrwA,2018,5,24,22,41,58
7dKIMvsTQI6zO-NYdRmrwA,2018,6,12,18,8,18
7dKIMvsTQI6zO-NYdRmrwA,2018,6,24,15,30,32
7dKIMvsTQI6zO-NYdRmrwA,2018,7,9,3,51,35
7dKIMvsTQI6zO-NYdRmrwA,2018,8,19,23,48,17
7dKIMvsTQI6zO-NYdRmrwA,2018,8,21,23,46,53
7dKIMvsTQI6zO-NYdRmrwA,2018,9,15,18,9,58
7dKIMvsTQI6zO-NYdRmrwA,2018,10,3,0,8,41
7dKIMvsTQI6zO-NYdRmrwA,2018,10,21,21,23,24
7dKIMvsTQI6zO-NYdRmrwA,2018,11,3,4,2,10
7dKIMvsTQI6zO-NYdRmrwA,2018,11,10,0,18,1
7dKIMvsTQI6zO-NYdRmrwA,2018,12,8,18,56,9
7dKIMvsTQI6zO-NYdRmrwA,2018,12,9,0,24,19
7dKIMvsTQI6zO-NYdRmrwA,2018,12,15,0,51,48
7dKIMvsTQI6zO-NYdRmrwA,2018,12,16,1,38,12
7dKIMvsTQI6zO-NYdRmrwA,2018,12,23,1,17,49
7dKIMvsTQI6zO-NYdRmrwA,2018,12,29,18,50,56
7dKIMvsTQI6zO-NYdRmrwA,2019,1,4,0,23,13
7dKIMvsTQI6zO-NYdRmrwA,2019,1,6,0,45,31
7dKIMvsTQI6zO-NYdRmrwA,2019,2,1,23,4,8
7dKIMvsTQI6zO-NYdRmrwA,2019,2,2,21,4,22
7dKIMvsTQI6zO-NYdRmrwA,2019,2,9,2,25,15
7dKIMvsTQI6zO-NYdRmrwA,2019,2,22,19,56,21
7dKIMvsTQI6zO-NYdRmrwA,2019,3,9,18,34,53
7dKIMvsTQI6zO-NYdRmrwA,2019,3,9,23,48,25
7dKIMvsTQI6zO-NYdRmrwA,2019,3,15,2,31,57
7dKIMvsTQI6zO-NYdRmrwA,2019,3,15,3,1,13
7dKIMvsTQI6zO-NYdRmrwA,2019,4,1,20,18,5
7dKIMvsTQI6zO-NYdRmrwA,2019,5,5,18,57,57
7dKIMvsTQI6zO-NYdRmrwA,2019,5,11,3,1,38
7dKIMvsTQI6zO-NYdRmrwA,2019,5,12,2,27,0
7dKIMvsTQI6zO-NYdRmrwA,2019,5,12,23,40,44
7dKIMvsTQI6zO-NYdRmrwA,2019,6,5,3,6,23
7dKIMvsTQI6zO-NYdRmrwA,2019,6,12,1,56,3
7dKIMvsTQI6zO-NYdRmrwA,2019,6,20,1,52,25
7dKIMvsTQI6zO-NYdRmrwA,2019,6,29,1,24,5
7dKIMvsTQI6zO-NYdRmrwA,2019,7,12,2,45,53
7dKIMvsTQI6zO-NYdRmrwA,2019,7,24,0,31,23
7dKIMvsTQI6zO-NYdRmrwA,2019,8,22,19,9,8
7dKIMvsTQI6zO-NYdRmrwA,2019,9,1,1,51,52
7dKIMvsTQI6zO-NYdRmrwA,2019,9,14,0,19,50
7dKIMvsTQI6zO-NYdRmrwA,2019,9,15,0,41,58
7dKIMvsTQI6zO-NYdRmrwA,2019,9,29,0,16,8
7dKIMvsTQI6zO-NYdRmrwA,2019,9,29,0,20,48
7dKIMvsTQI6zO-NYdRmrwA,2019,10,3,2,7,39
7dKIMvsTQI6zO-NYdRmrwA,2019,10,5,1,45,34
7dKIMvsTQI6zO-NYdRmrwA,2019,11,4,2,33,0
7dKIMvsTQI6zO-NYdRmrwA,2019,12,6,2,57,24
7dLsjpsoHDoOVIhQriYc7g,2010,12,12,18,10,10
7dLsjpsoHDoOVIhQriYc7g,2011,3,31,16,45,51
7dLsjpsoHDoOVIhQriYc7g,2011,4,1,5,32,13
7dLsjpsoHDoOVIhQriYc7g,2011,4,3,6,13,9
7dLsjpsoHDoOVIhQriYc7g,2011,5,20,4,58,57
7dLsjpsoHDoOVIhQriYc7g,2011,5,23,2,30,0
7dLsjpsoHDoOVIhQriYc7g,2011,8,5,22,18,13
7dLsjpsoHDoOVIhQriYc7g,2011,8,7,4,22,24
7dLsjpsoHDoOVIhQriYc7g,2011,8,7,13,23,52
7dLsjpsoHDoOVIhQriYc7g,2011,8,8,12,25,35
7dLsjpsoHDoOVIhQriYc7g,2012,1,22,13,46,38
7dLsjpsoHDoOVIhQriYc7g,2012,4,5,0,40,58
7dLsjpsoHDoOVIhQriYc7g,2012,6,10,14,36,59
7dLsjpsoHDoOVIhQriYc7g,2012,6,26,15,6,17
7dLsjpsoHDoOVIhQriYc7g,2012,6,27,13,25,34
7dLsjpsoHDoOVIhQriYc7g,2012,6,28,12,45,37
