business_id,year,month,day,hour,minute,second
FMBL6Te_BaMc_WWCMfYmmA,2015,12,31,21,6,29
FMBL6Te_BaMc_WWCMfYmmA,2016,1,13,20,15,9
FMBL6Te_BaMc_WWCMfYmmA,2016,1,16,14,23,50
FMBL6Te_BaMc_WWCMfYmmA,2016,1,29,17,30,44
FMBL6Te_BaMc_WWCMfYmmA,2016,2,20,18,1,2
FMBL6Te_BaMc_WWCMfYmmA,2016,3,5,19,55,46
FMBL6Te_BaMc_WWCMfYmmA,2016,5,4,17,42,4
FMBL6Te_BaMc_WWCMfYmmA,2016,5,11,17,28,45
FMBL6Te_BaMc_WWCMfYmmA,2016,5,16,11,28,9
FMBL6Te_BaMc_WWCMfYmmA,2016,7,12,3,21,9
FMBL6Te_BaMc_WWCMfYmmA,2016,9,25,3,38,35
FMBL6Te_BaMc_WWCMfYmmA,2016,10,1,0,29,23
FMBL6Te_BaMc_WWCMfYmmA,2017,3,6,2,9,35
FMBL6Te_BaMc_WWCMfYmmA,2017,3,21,12,41,21
FMBL6Te_BaMc_WWCMfYmmA,2017,3,28,12,40,59
FMBL6Te_BaMc_WWCMfYmmA,2017,6,19,0,57,37
FMBL6Te_BaMc_WWCMfYmmA,2017,7,26,21,30,10
FMBL6Te_BaMc_WWCMfYmmA,2017,8,25,20,35,58
FMBL6Te_BaMc_WWCMfYmmA,2017,9,15,15,20,56
FMBL6Te_BaMc_WWCMfYmmA,2017,11,24,2,12,3
FMBL6Te_BaMc_WWCMfYmmA,2017,12,23,8,54,41
FMBL6Te_BaMc_WWCMfYmmA,2018,7,11,20,38,36
FMBL6Te_BaMc_WWCMfYmmA,2018,7,12,1,34,8
FMBL6Te_BaMc_WWCMfYmmA,2018,7,22,21,28,4
FMBL6Te_BaMc_WWCMfYmmA,2018,7,23,2,25,17
FMBL6Te_BaMc_WWCMfYmmA,2018,12,17,20,1,42
FMFEdPN4fOqr1vW7ST---Q,2014,9,20,2,8,51
FMFEdPN4fOqr1vW7ST---Q,2014,9,20,16,11,46
FMFEdPN4fOqr1vW7ST---Q,2014,9,21,3,7,37
FMFEdPN4fOqr1vW7ST---Q,2014,9,23,0,48,58
FMFEdPN4fOqr1vW7ST---Q,2014,9,24,1,56,31
FMFEdPN4fOqr1vW7ST---Q,2014,9,25,0,53,11
FMFEdPN4fOqr1vW7ST---Q,2014,9,25,19,21,20
FMFEdPN4fOqr1vW7ST---Q,2014,9,27,19,9,54
FMFEdPN4fOqr1vW7ST---Q,2014,9,27,21,21,40
FMFEdPN4fOqr1vW7ST---Q,2014,10,4,16,46,20
FMFEdPN4fOqr1vW7ST---Q,2014,10,13,19,46,11
FMFEdPN4fOqr1vW7ST---Q,2014,10,18,22,37,38
FMFEdPN4fOqr1vW7ST---Q,2014,10,18,22,37,48
FMFEdPN4fOqr1vW7ST---Q,2014,11,4,17,49,15
FMFEdPN4fOqr1vW7ST---Q,2014,11,7,21,58,47
FMFEdPN4fOqr1vW7ST---Q,2014,11,15,19,29,50
FMFEdPN4fOqr1vW7ST---Q,2014,11,16,22,45,30
FMFEdPN4fOqr1vW7ST---Q,2014,12,6,20,38,6
FMFEdPN4fOqr1vW7ST---Q,2014,12,7,1,47,20
FMFEdPN4fOqr1vW7ST---Q,2014,12,13,23,31,44
FMFEdPN4fOqr1vW7ST---Q,2014,12,21,1,46,54
FMFEdPN4fOqr1vW7ST---Q,2014,12,26,22,29,30
FMFEdPN4fOqr1vW7ST---Q,2014,12,28,23,53,46
FMFEdPN4fOqr1vW7ST---Q,2015,1,24,21,41,59
FMFEdPN4fOqr1vW7ST---Q,2015,2,15,23,30,18
FMFEdPN4fOqr1vW7ST---Q,2015,2,19,0,51,42
FMFEdPN4fOqr1vW7ST---Q,2015,2,22,0,17,0
FMFEdPN4fOqr1vW7ST---Q,2015,2,23,1,11,20
FMFEdPN4fOqr1vW7ST---Q,2015,3,10,21,56,44
FMFEdPN4fOqr1vW7ST---Q,2015,3,14,21,38,16
FMFEdPN4fOqr1vW7ST---Q,2015,3,20,1,8,11
FMFEdPN4fOqr1vW7ST---Q,2015,3,27,19,40,31
FMFEdPN4fOqr1vW7ST---Q,2015,4,3,18,13,32
FMFEdPN4fOqr1vW7ST---Q,2015,4,12,0,42,13
FMFEdPN4fOqr1vW7ST---Q,2015,4,14,21,25,19
FMFEdPN4fOqr1vW7ST---Q,2015,4,15,21,52,7
FMFEdPN4fOqr1vW7ST---Q,2015,4,17,23,31,15
FMFEdPN4fOqr1vW7ST---Q,2015,4,25,19,5,42
FMFEdPN4fOqr1vW7ST---Q,2015,4,30,21,41,8
FMFEdPN4fOqr1vW7ST---Q,2015,5,24,21,28,53
FMFEdPN4fOqr1vW7ST---Q,2015,5,30,2,57,40
FMFEdPN4fOqr1vW7ST---Q,2015,6,14,22,46,12
FMFEdPN4fOqr1vW7ST---Q,2015,6,16,0,29,40
FMFEdPN4fOqr1vW7ST---Q,2015,6,20,2,40,4
FMFEdPN4fOqr1vW7ST---Q,2015,6,20,23,28,5
FMFEdPN4fOqr1vW7ST---Q,2015,6,21,18,8,45
FMFEdPN4fOqr1vW7ST---Q,2015,6,27,20,31,46
FMFEdPN4fOqr1vW7ST---Q,2015,6,28,0,23,26
FMFEdPN4fOqr1vW7ST---Q,2015,7,3,22,44,37
FMFEdPN4fOqr1vW7ST---Q,2015,7,28,1,28,48
FMFEdPN4fOqr1vW7ST---Q,2015,7,30,21,43,58
FMFEdPN4fOqr1vW7ST---Q,2015,8,2,20,56,19
FMFEdPN4fOqr1vW7ST---Q,2015,8,22,22,0,19
FMFEdPN4fOqr1vW7ST---Q,2015,8,24,18,27,43
FMFEdPN4fOqr1vW7ST---Q,2015,9,4,20,29,13
FMFEdPN4fOqr1vW7ST---Q,2015,9,5,22,40,6
FMFEdPN4fOqr1vW7ST---Q,2015,9,11,2,4,26
FMFEdPN4fOqr1vW7ST---Q,2015,9,22,23,21,54
FMFEdPN4fOqr1vW7ST---Q,2015,10,4,20,16,19
FMFEdPN4fOqr1vW7ST---Q,2015,10,11,19,21,59
FMFEdPN4fOqr1vW7ST---Q,2015,10,11,23,42,17
FMFEdPN4fOqr1vW7ST---Q,2015,10,17,18,3,36
FMFEdPN4fOqr1vW7ST---Q,2015,10,30,22,36,36
FMFEdPN4fOqr1vW7ST---Q,2015,10,31,23,1,5
FMFEdPN4fOqr1vW7ST---Q,2015,11,6,20,27,55
FMFEdPN4fOqr1vW7ST---Q,2015,11,13,18,19,22
FMFEdPN4fOqr1vW7ST---Q,2015,12,2,23,58,57
FMFEdPN4fOqr1vW7ST---Q,2015,12,13,4,0,38
FMFEdPN4fOqr1vW7ST---Q,2015,12,13,4,0,59
FMFEdPN4fOqr1vW7ST---Q,2015,12,30,17,37,24
FMFEdPN4fOqr1vW7ST---Q,2016,1,9,23,18,13
FMFEdPN4fOqr1vW7ST---Q,2016,1,9,23,20,16
FMFEdPN4fOqr1vW7ST---Q,2016,1,12,1,5,28
FMFEdPN4fOqr1vW7ST---Q,2016,1,18,1,57,2
FMFEdPN4fOqr1vW7ST---Q,2016,1,24,19,16,7
FMFEdPN4fOqr1vW7ST---Q,2016,1,24,22,30,3
FMFEdPN4fOqr1vW7ST---Q,2016,1,28,0,26,53
FMFEdPN4fOqr1vW7ST---Q,2016,1,28,0,29,58
FMFEdPN4fOqr1vW7ST---Q,2016,2,3,3,32,29
FMFEdPN4fOqr1vW7ST---Q,2016,2,6,23,7,46
FMFEdPN4fOqr1vW7ST---Q,2016,2,17,2,16,34
FMFEdPN4fOqr1vW7ST---Q,2016,3,5,20,1,41
FMFEdPN4fOqr1vW7ST---Q,2016,3,12,21,52,25
FMFEdPN4fOqr1vW7ST---Q,2016,3,13,2,33,38
FMFEdPN4fOqr1vW7ST---Q,2016,4,7,23,51,31
FMFEdPN4fOqr1vW7ST---Q,2016,4,8,16,45,34
FMFEdPN4fOqr1vW7ST---Q,2016,4,9,15,45,47
FMFEdPN4fOqr1vW7ST---Q,2016,4,9,20,47,18
FMFEdPN4fOqr1vW7ST---Q,2016,4,9,20,56,51
FMFEdPN4fOqr1vW7ST---Q,2016,4,13,19,50,20
FMFEdPN4fOqr1vW7ST---Q,2016,4,15,18,30,20
FMFEdPN4fOqr1vW7ST---Q,2016,4,20,0,41,48
FMFEdPN4fOqr1vW7ST---Q,2016,5,21,20,10,31
FMFEdPN4fOqr1vW7ST---Q,2016,5,29,19,5,45
FMFEdPN4fOqr1vW7ST---Q,2016,6,4,0,59,3
FMFEdPN4fOqr1vW7ST---Q,2016,6,10,22,27,32
FMFEdPN4fOqr1vW7ST---Q,2016,6,10,23,40,7
FMFEdPN4fOqr1vW7ST---Q,2016,6,11,23,26,14
FMFEdPN4fOqr1vW7ST---Q,2016,6,13,0,47,28
FMFEdPN4fOqr1vW7ST---Q,2016,6,19,19,53,35
FMFEdPN4fOqr1vW7ST---Q,2016,6,26,19,57,3
FMFEdPN4fOqr1vW7ST---Q,2016,6,28,22,35,12
FMFEdPN4fOqr1vW7ST---Q,2016,7,1,19,50,47
FMFEdPN4fOqr1vW7ST---Q,2016,7,1,22,47,30
FMFEdPN4fOqr1vW7ST---Q,2016,7,1,22,52,35
FMFEdPN4fOqr1vW7ST---Q,2016,7,19,23,47,8
FMFEdPN4fOqr1vW7ST---Q,2016,7,22,21,6,50
FMFEdPN4fOqr1vW7ST---Q,2016,7,24,16,15,59
FMFEdPN4fOqr1vW7ST---Q,2016,7,29,23,56,1
FMFEdPN4fOqr1vW7ST---Q,2016,8,3,21,30,30
FMFEdPN4fOqr1vW7ST---Q,2016,8,3,21,46,23
