business_id,year,month,day,hour,minute,second
KMjpXsJFNiqE18orsi4stQ,2013,4,18,17,24,54
KMjpXsJFNiqE18orsi4stQ,2013,4,18,22,49,44
KMjpXsJFNiqE18orsi4stQ,2013,4,18,23,54,58
KMjpXsJFNiqE18orsi4stQ,2013,4,19,2,6,43
KMjpXsJFNiqE18orsi4stQ,2013,4,19,5,23,18
KMjpXsJFNiqE18orsi4stQ,2013,4,21,22,1,29
KMjpXsJFNiqE18orsi4stQ,2013,4,22,3,18,43
KMjpXsJFNiqE18orsi4stQ,2013,4,22,21,9,15
KMjpXsJFNiqE18orsi4stQ,2013,4,23,2,56,6
KMjpXsJFNiqE18orsi4stQ,2013,4,23,12,39,28
KMjpXsJFNiqE18orsi4stQ,2013,4,23,15,35,18
KMjpXsJFNiqE18orsi4stQ,2013,4,24,0,46,52
KMjpXsJFNiqE18orsi4stQ,2013,4,24,5,1,56
KMjpXsJFNiqE18orsi4stQ,2013,4,24,5,44,51
KMjpXsJFNiqE18orsi4stQ,2013,4,24,5,58,16
KMjpXsJFNiqE18orsi4stQ,2013,4,24,11,25,25
KMjpXsJFNiqE18orsi4stQ,2013,4,24,23,7,45
KMjpXsJFNiqE18orsi4stQ,2013,4,25,2,41,21
KMjpXsJFNiqE18orsi4stQ,2013,4,25,14,16,17
KMjpXsJFNiqE18orsi4stQ,2013,4,25,14,26,0
KMjpXsJFNiqE18orsi4stQ,2013,4,25,16,31,7
KMjpXsJFNiqE18orsi4stQ,2013,4,25,18,4,41
KMjpXsJFNiqE18orsi4stQ,2013,4,26,3,35,26
KMjpXsJFNiqE18orsi4stQ,2013,4,26,21,28,47
KMjpXsJFNiqE18orsi4stQ,2013,4,28,7,18,3
KMjpXsJFNiqE18orsi4stQ,2013,4,29,0,6,35
KMjpXsJFNiqE18orsi4stQ,2013,4,29,4,2,33
KMjpXsJFNiqE18orsi4stQ,2013,4,30,0,23,43
KMjpXsJFNiqE18orsi4stQ,2013,4,30,3,27,10
KMjpXsJFNiqE18orsi4stQ,2013,5,1,12,6,27
KMjpXsJFNiqE18orsi4stQ,2013,5,2,20,37,47
KMjpXsJFNiqE18orsi4stQ,2013,5,2,22,42,41
KMjpXsJFNiqE18orsi4stQ,2013,5,2,23,34,14
KMjpXsJFNiqE18orsi4stQ,2013,5,3,0,36,49
KMjpXsJFNiqE18orsi4stQ,2013,5,3,15,3,45
KMjpXsJFNiqE18orsi4stQ,2013,5,3,15,12,41
KMjpXsJFNiqE18orsi4stQ,2013,5,4,3,7,0
KMjpXsJFNiqE18orsi4stQ,2013,5,4,5,17,13
KMjpXsJFNiqE18orsi4stQ,2013,5,5,4,6,23
KMjpXsJFNiqE18orsi4stQ,2013,5,5,15,31,4
KMjpXsJFNiqE18orsi4stQ,2013,5,5,19,44,34
KMjpXsJFNiqE18orsi4stQ,2013,5,5,20,53,13
KMjpXsJFNiqE18orsi4stQ,2013,5,5,23,38,53
KMjpXsJFNiqE18orsi4stQ,2013,5,6,2,17,36
KMjpXsJFNiqE18orsi4stQ,2013,5,6,4,0,53
KMjpXsJFNiqE18orsi4stQ,2013,5,6,10,56,1
KMjpXsJFNiqE18orsi4stQ,2013,5,6,17,43,44
KMjpXsJFNiqE18orsi4stQ,2013,5,6,20,21,20
KMjpXsJFNiqE18orsi4stQ,2013,5,7,13,56,2
KMjpXsJFNiqE18orsi4stQ,2013,5,7,15,12,40
KMjpXsJFNiqE18orsi4stQ,2013,5,7,17,19,10
KMjpXsJFNiqE18orsi4stQ,2013,5,7,19,48,25
KMjpXsJFNiqE18orsi4stQ,2013,5,7,19,58,1
KMjpXsJFNiqE18orsi4stQ,2013,5,8,3,45,31
KMjpXsJFNiqE18orsi4stQ,2013,5,8,20,25,27
KMjpXsJFNiqE18orsi4stQ,2013,5,8,20,35,28
KMjpXsJFNiqE18orsi4stQ,2013,5,8,23,21,12
KMjpXsJFNiqE18orsi4stQ,2013,5,8,23,28,30
KMjpXsJFNiqE18orsi4stQ,2013,5,9,15,22,15
