business_id,year,month,day,hour,minute,second
QTrbFMaPgd3BscIo7frc0Q,2016,4,21,22,48,3
QTrbFMaPgd3BscIo7frc0Q,2016,5,27,22,4,52
QTrbFMaPgd3BscIo7frc0Q,2016,8,6,21,53,59
QTrbFMaPgd3BscIo7frc0Q,2016,10,11,22,24,53
QTrbFMaPgd3BscIo7frc0Q,2016,12,24,2,16,9
QTrbFMaPgd3BscIo7frc0Q,2017,1,2,22,40,46
QTrbFMaPgd3BscIo7frc0Q,2017,1,14,22,21,39
QTrbFMaPgd3BscIo7frc0Q,2017,2,26,2,42,10
QTrbFMaPgd3BscIo7frc0Q,2017,5,16,1,30,19
QTrbFMaPgd3BscIo7frc0Q,2017,8,23,22,30,47
QTrbFMaPgd3BscIo7frc0Q,2017,10,7,17,4,57
QTrbFMaPgd3BscIo7frc0Q,2017,10,7,18,24,49
QTrbFMaPgd3BscIo7frc0Q,2017,12,26,18,24,20
QTrbFMaPgd3BscIo7frc0Q,2018,1,2,0,20,14
QTrbFMaPgd3BscIo7frc0Q,2018,1,12,23,35,3
QTrbFMaPgd3BscIo7frc0Q,2018,3,27,22,16,34
QTrbFMaPgd3BscIo7frc0Q,2018,6,15,22,42,42
QTrbFMaPgd3BscIo7frc0Q,2018,7,21,13,33,42
QTrbFMaPgd3BscIo7frc0Q,2018,8,6,22,47,44
QTrbFMaPgd3BscIo7frc0Q,2019,3,15,0,21,13
QTrbFMaPgd3BscIo7frc0Q,2019,4,4,1,27,23
QTrbFMaPgd3BscIo7frc0Q,2019,7,5,20,43,14
QTrbFMaPgd3BscIo7frc0Q,2019,10,10,22,45,22
QTrbFMaPgd3BscIo7frc0Q,2019,11,20,0,29,53
QTrngRQHN8uvmIfYxxQdXg,2013,6,16,20,32,53
QTtJXixLmNl6tuK-j4Oy3Q,2018,10,25,21,8,4
QTtJXixLmNl6tuK-j4Oy3Q,2019,4,20,20,25,50
QTxHD_-F4ljM-MxV_wTnUA,2012,2,19,20,48,48
QTxHD_-F4ljM-MxV_wTnUA,2012,5,1,22,21,56
QTxHD_-F4ljM-MxV_wTnUA,2012,6,7,20,4,26
QTxHD_-F4ljM-MxV_wTnUA,2012,6,8,21,20,46
QTxHD_-F4ljM-MxV_wTnUA,2012,7,23,17,25,25
QTxHD_-F4ljM-MxV_wTnUA,2012,9,10,16,6,51
QTxHD_-F4ljM-MxV_wTnUA,2012,9,24,19,50,40
QTxHD_-F4ljM-MxV_wTnUA,2012,10,3,16,49,18
QTxHD_-F4ljM-MxV_wTnUA,2012,11,3,23,10,15
QTxHD_-F4ljM-MxV_wTnUA,2013,2,2,19,59,37
QTxHD_-F4ljM-MxV_wTnUA,2013,2,28,17,18,50
QTxHD_-F4ljM-MxV_wTnUA,2013,3,12,19,50,53
QTxHD_-F4ljM-MxV_wTnUA,2013,3,15,4,43,17
QTxHD_-F4ljM-MxV_wTnUA,2013,3,17,19,34,16
QTxHD_-F4ljM-MxV_wTnUA,2013,3,18,22,18,45
QTxHD_-F4ljM-MxV_wTnUA,2013,3,24,19,30,12
QTxHD_-F4ljM-MxV_wTnUA,2013,4,23,20,12,54
QTxHD_-F4ljM-MxV_wTnUA,2013,8,6,19,28,52
QTxHD_-F4ljM-MxV_wTnUA,2013,8,31,19,38,12
QTxHD_-F4ljM-MxV_wTnUA,2014,6,21,16,56,8
QTxHD_-F4ljM-MxV_wTnUA,2014,6,30,21,45,39
QTxHD_-F4ljM-MxV_wTnUA,2014,7,5,23,55,32
QTxHD_-F4ljM-MxV_wTnUA,2014,8,15,23,45,14
QTxHD_-F4ljM-MxV_wTnUA,2014,8,24,22,54,32
QTxHD_-F4ljM-MxV_wTnUA,2014,9,20,22,28,11
QTxHD_-F4ljM-MxV_wTnUA,2014,10,12,19,38,47
QTxHD_-F4ljM-MxV_wTnUA,2015,3,6,17,42,44
QTxHD_-F4ljM-MxV_wTnUA,2015,8,8,21,51,5
QTxHD_-F4ljM-MxV_wTnUA,2016,4,12,14,55,17
QTxHD_-F4ljM-MxV_wTnUA,2016,5,4,20,5,49
QTxHD_-F4ljM-MxV_wTnUA,2016,12,5,0,36,20
QTxHD_-F4ljM-MxV_wTnUA,2017,1,15,18,53,50
QTxHD_-F4ljM-MxV_wTnUA,2017,7,23,19,49,32
QTxHD_-F4ljM-MxV_wTnUA,2018,10,19,2,26,1
QU08H_ELff80CdxXmNi2ug,2019,2,9,17,43,3
QU1NEOr20eiPxuOVtBcURw,2011,6,29,16,37,35
QU1NEOr20eiPxuOVtBcURw,2011,7,11,19,2,10
QU1NEOr20eiPxuOVtBcURw,2011,7,15,17,48,4
QU1NEOr20eiPxuOVtBcURw,2011,7,22,15,59,55
QU1NEOr20eiPxuOVtBcURw,2011,7,29,17,47,17
QU1NEOr20eiPxuOVtBcURw,2011,10,3,22,31,59
QU1NEOr20eiPxuOVtBcURw,2011,10,24,22,43,6
QU1NEOr20eiPxuOVtBcURw,2011,11,29,18,35,20
QU1NEOr20eiPxuOVtBcURw,2012,1,12,20,26,54
QU1NEOr20eiPxuOVtBcURw,2012,1,27,21,8,11
QU1NEOr20eiPxuOVtBcURw,2012,2,9,19,22,41
QU1NEOr20eiPxuOVtBcURw,2012,2,9,20,23,48
QU1NEOr20eiPxuOVtBcURw,2012,2,15,23,38,5
QU1NEOr20eiPxuOVtBcURw,2012,2,21,23,7,46
