business_id,year,month,day,hour,minute,second
1dX0u7zsjizDvatHEutHdQ,2011,10,6,19,7,53
1dX0u7zsjizDvatHEutHdQ,2011,10,10,23,51,55
1dX0u7zsjizDvatHEutHdQ,2011,10,22,0,10,37
1dX0u7zsjizDvatHEutHdQ,2011,10,31,16,54,24
1dX0u7zsjizDvatHEutHdQ,2011,11,2,8,45,49
1dX0u7zsjizDvatHEutHdQ,2011,11,3,17,55,51
1dX0u7zsjizDvatHEutHdQ,2011,11,9,0,5,46
1dX0u7zsjizDvatHEutHdQ,2011,11,9,0,6,30
1dX0u7zsjizDvatHEutHdQ,2011,11,15,1,16,19
1dX0u7zsjizDvatHEutHdQ,2011,11,18,2,27,45
1dX0u7zsjizDvatHEutHdQ,2011,11,18,20,33,19
1dX0u7zsjizDvatHEutHdQ,2011,11,21,3,5,36
1dX0u7zsjizDvatHEutHdQ,2011,11,27,4,38,35
1dX0u7zsjizDvatHEutHdQ,2011,12,7,19,49,21
1dX0u7zsjizDvatHEutHdQ,2011,12,10,5,27,7
1dX0u7zsjizDvatHEutHdQ,2011,12,16,0,27,32
1dX0u7zsjizDvatHEutHdQ,2011,12,16,0,52,31
1dX0u7zsjizDvatHEutHdQ,2011,12,18,20,6,21
1dX0u7zsjizDvatHEutHdQ,2012,1,1,21,28,25
1dX0u7zsjizDvatHEutHdQ,2012,1,7,21,23,54
1dX0u7zsjizDvatHEutHdQ,2012,1,20,22,6,39
1dX0u7zsjizDvatHEutHdQ,2012,1,29,19,57,12
1dX0u7zsjizDvatHEutHdQ,2012,1,31,0,57,30
1dX0u7zsjizDvatHEutHdQ,2012,2,3,0,1,51
1dX0u7zsjizDvatHEutHdQ,2012,2,21,18,34,26
1dX0u7zsjizDvatHEutHdQ,2012,2,23,20,51,40
1dX0u7zsjizDvatHEutHdQ,2012,2,23,20,52,29
1dX0u7zsjizDvatHEutHdQ,2012,2,26,7,10,7
1dX0u7zsjizDvatHEutHdQ,2012,2,28,4,29,21
1dX0u7zsjizDvatHEutHdQ,2012,3,7,19,30,44
1dX0u7zsjizDvatHEutHdQ,2012,3,9,0,38,6
1dX0u7zsjizDvatHEutHdQ,2012,3,10,23,47,15
1dX0u7zsjizDvatHEutHdQ,2012,3,11,23,21,41
1dX0u7zsjizDvatHEutHdQ,2012,4,4,20,1,41
1dX0u7zsjizDvatHEutHdQ,2012,4,26,15,41,5
1dX0u7zsjizDvatHEutHdQ,2012,5,25,1,35,29
1dX0u7zsjizDvatHEutHdQ,2012,5,27,18,57,16
1dX0u7zsjizDvatHEutHdQ,2012,5,27,18,58,13
1dX0u7zsjizDvatHEutHdQ,2012,5,30,0,51,27
1dX0u7zsjizDvatHEutHdQ,2012,6,1,21,26,37
1dX0u7zsjizDvatHEutHdQ,2012,6,3,21,31,19
1dX0u7zsjizDvatHEutHdQ,2012,6,3,22,14,45
1dX0u7zsjizDvatHEutHdQ,2012,6,5,22,1,17
1dX0u7zsjizDvatHEutHdQ,2012,6,7,19,37,22
1dX0u7zsjizDvatHEutHdQ,2012,6,8,18,21,28
1dX0u7zsjizDvatHEutHdQ,2012,6,11,20,35,14
1dX0u7zsjizDvatHEutHdQ,2012,6,14,1,16,57
1dX0u7zsjizDvatHEutHdQ,2012,6,14,2,36,40
1dX0u7zsjizDvatHEutHdQ,2012,6,17,4,44,56
1dX0u7zsjizDvatHEutHdQ,2012,6,20,21,12,24
1dX0u7zsjizDvatHEutHdQ,2012,6,21,19,52,49
1dX0u7zsjizDvatHEutHdQ,2012,6,24,18,16,56
1dX0u7zsjizDvatHEutHdQ,2012,6,30,21,16,16
1dX0u7zsjizDvatHEutHdQ,2012,7,1,18,20,15
1dX0u7zsjizDvatHEutHdQ,2012,7,6,1,6,5
1dX0u7zsjizDvatHEutHdQ,2012,7,8,20,32,38
1dX0u7zsjizDvatHEutHdQ,2012,8,12,1,42,23
1dX0u7zsjizDvatHEutHdQ,2012,8,20,18,44,5
1dX0u7zsjizDvatHEutHdQ,2012,8,28,19,26,15
1dX0u7zsjizDvatHEutHdQ,2012,8,30,18,47,7
1dX0u7zsjizDvatHEutHdQ,2012,9,15,1,17,15
1dX0u7zsjizDvatHEutHdQ,2012,9,24,1,34,23
1dX0u7zsjizDvatHEutHdQ,2012,9,25,19,15,17
1dX0u7zsjizDvatHEutHdQ,2012,9,29,0,41,58
1dX0u7zsjizDvatHEutHdQ,2012,10,5,19,31,31
1dX0u7zsjizDvatHEutHdQ,2012,10,6,3,14,30
1dX0u7zsjizDvatHEutHdQ,2012,10,7,3,8,10
1dX0u7zsjizDvatHEutHdQ,2012,10,14,3,31,26
1dX0u7zsjizDvatHEutHdQ,2012,10,15,8,39,18
1dX0u7zsjizDvatHEutHdQ,2012,10,16,16,32,57
1dX0u7zsjizDvatHEutHdQ,2012,10,26,16,52,14
1dX0u7zsjizDvatHEutHdQ,2012,11,7,17,37,39
1dX0u7zsjizDvatHEutHdQ,2012,11,24,3,10,24
1dX0u7zsjizDvatHEutHdQ,2012,11,30,18,20,58
1dX0u7zsjizDvatHEutHdQ,2012,12,7,16,33,44
1dX0u7zsjizDvatHEutHdQ,2012,12,16,1,11,21
1dX0u7zsjizDvatHEutHdQ,2012,12,16,21,57,57
1dX0u7zsjizDvatHEutHdQ,2012,12,26,19,5,15
1dX0u7zsjizDvatHEutHdQ,2012,12,31,18,57,22
1dX0u7zsjizDvatHEutHdQ,2013,1,5,19,15,23
1dX0u7zsjizDvatHEutHdQ,2013,1,5,21,6,18
1dX0u7zsjizDvatHEutHdQ,2013,1,16,3,20,9
1dX0u7zsjizDvatHEutHdQ,2013,1,18,4,42,36
1dX0u7zsjizDvatHEutHdQ,2013,1,19,0,46,46
1dX0u7zsjizDvatHEutHdQ,2013,2,3,2,5,45
1dX0u7zsjizDvatHEutHdQ,2013,2,9,22,8,45
1dX0u7zsjizDvatHEutHdQ,2013,2,11,2,9,6
1dX0u7zsjizDvatHEutHdQ,2013,2,21,6,10,19
1dX0u7zsjizDvatHEutHdQ,2013,2,23,22,33,5
1dX0u7zsjizDvatHEutHdQ,2013,3,2,21,24,27
1dX0u7zsjizDvatHEutHdQ,2013,3,9,21,32,54
1dX0u7zsjizDvatHEutHdQ,2013,3,24,20,20,30
1dX0u7zsjizDvatHEutHdQ,2013,5,10,19,52,40
1dX0u7zsjizDvatHEutHdQ,2013,5,10,22,27,6
1dX0u7zsjizDvatHEutHdQ,2013,5,13,0,47,8
1dX0u7zsjizDvatHEutHdQ,2013,5,16,20,17,54
1dX0u7zsjizDvatHEutHdQ,2013,5,18,18,30,4
1dX0u7zsjizDvatHEutHdQ,2013,6,6,17,20,38
1dX0u7zsjizDvatHEutHdQ,2013,6,29,1,48,41
1dX0u7zsjizDvatHEutHdQ,2013,6,30,22,44,6
1dX0u7zsjizDvatHEutHdQ,2013,7,2,20,12,5
1dX0u7zsjizDvatHEutHdQ,2013,7,5,0,26,11
1dX0u7zsjizDvatHEutHdQ,2013,7,13,21,45,52
1dX0u7zsjizDvatHEutHdQ,2013,7,15,17,30,56
1dX0u7zsjizDvatHEutHdQ,2013,7,17,21,28,42
1dX0u7zsjizDvatHEutHdQ,2013,8,2,3,25,59
1dX0u7zsjizDvatHEutHdQ,2013,8,12,22,30,21
1dX0u7zsjizDvatHEutHdQ,2013,8,21,4,51,51
1dX0u7zsjizDvatHEutHdQ,2013,9,1,19,25,5
1dX0u7zsjizDvatHEutHdQ,2013,9,14,20,50,20
1dX0u7zsjizDvatHEutHdQ,2013,9,15,19,36,38
1dX0u7zsjizDvatHEutHdQ,2013,9,17,4,7,46
1dX0u7zsjizDvatHEutHdQ,2013,9,17,4,9,17
1dX0u7zsjizDvatHEutHdQ,2013,9,23,18,40,43
1dX0u7zsjizDvatHEutHdQ,2013,10,6,21,24,50
1dX0u7zsjizDvatHEutHdQ,2013,10,18,22,53,25
1dX0u7zsjizDvatHEutHdQ,2013,10,20,19,38,53
1dX0u7zsjizDvatHEutHdQ,2013,10,31,0,50,31
1dX0u7zsjizDvatHEutHdQ,2013,11,3,19,15,37
1dX0u7zsjizDvatHEutHdQ,2013,11,19,23,57,47
1dX0u7zsjizDvatHEutHdQ,2013,11,20,19,43,1
1dX0u7zsjizDvatHEutHdQ,2013,11,26,19,49,6
1dX0u7zsjizDvatHEutHdQ,2013,12,7,18,32,44
1dX0u7zsjizDvatHEutHdQ,2013,12,21,19,38,30
1dX0u7zsjizDvatHEutHdQ,2013,12,22,20,1,52
1dX0u7zsjizDvatHEutHdQ,2013,12,27,19,37,16
1dX0u7zsjizDvatHEutHdQ,2013,12,28,4,4,9
1dX0u7zsjizDvatHEutHdQ,2014,1,5,19,42,56
1dX0u7zsjizDvatHEutHdQ,2014,1,7,17,49,20
1dX0u7zsjizDvatHEutHdQ,2014,1,13,19,50,2
1dX0u7zsjizDvatHEutHdQ,2014,1,16,16,31,9
1dX0u7zsjizDvatHEutHdQ,2014,1,27,1,31,21
1dX0u7zsjizDvatHEutHdQ,2014,2,7,0,57,49
1dX0u7zsjizDvatHEutHdQ,2014,2,23,19,55,36
1dX0u7zsjizDvatHEutHdQ,2014,3,2,21,32,19
1dX0u7zsjizDvatHEutHdQ,2014,3,8,1,21,16
1dX0u7zsjizDvatHEutHdQ,2014,3,9,4,11,53
1dX0u7zsjizDvatHEutHdQ,2014,4,5,21,11,37
1dX0u7zsjizDvatHEutHdQ,2014,4,6,21,6,41
1dX0u7zsjizDvatHEutHdQ,2014,4,6,22,54,59
1dX0u7zsjizDvatHEutHdQ,2014,4,10,20,11,55
1dX0u7zsjizDvatHEutHdQ,2014,4,29,18,1,33
1dX0u7zsjizDvatHEutHdQ,2014,5,14,19,22,27
1dX0u7zsjizDvatHEutHdQ,2014,5,20,2,30,57
1dX0u7zsjizDvatHEutHdQ,2014,5,20,2,31,13
1dX0u7zsjizDvatHEutHdQ,2014,5,25,1,24,26
1dX0u7zsjizDvatHEutHdQ,2014,6,3,3,57,18
1dX0u7zsjizDvatHEutHdQ,2014,6,5,17,51,47
1dX0u7zsjizDvatHEutHdQ,2014,6,6,4,29,5
1dX0u7zsjizDvatHEutHdQ,2014,6,22,20,25,29
1dX0u7zsjizDvatHEutHdQ,2014,6,29,0,24,25
1dX0u7zsjizDvatHEutHdQ,2014,7,6,19,26,13
1dX0u7zsjizDvatHEutHdQ,2014,7,14,1,13,30
1dX0u7zsjizDvatHEutHdQ,2014,7,29,23,14,55
1dX0u7zsjizDvatHEutHdQ,2014,8,10,2,43,22
1dX0u7zsjizDvatHEutHdQ,2014,8,13,21,11,45
1dX0u7zsjizDvatHEutHdQ,2014,8,21,20,57,33
1dX0u7zsjizDvatHEutHdQ,2014,9,2,3,34,47
1dX0u7zsjizDvatHEutHdQ,2014,9,5,16,6,52
1dX0u7zsjizDvatHEutHdQ,2014,9,8,1,25,58
1dX0u7zsjizDvatHEutHdQ,2014,9,8,1,26,44
1dX0u7zsjizDvatHEutHdQ,2014,9,15,1,34,18
1dX0u7zsjizDvatHEutHdQ,2014,9,21,23,23,36
1dX0u7zsjizDvatHEutHdQ,2014,9,21,23,29,42
1dX0u7zsjizDvatHEutHdQ,2014,9,28,22,32,18
1dX0u7zsjizDvatHEutHdQ,2014,9,28,22,37,4
1dX0u7zsjizDvatHEutHdQ,2014,10,4,2,43,58
1dX0u7zsjizDvatHEutHdQ,2014,10,10,20,39,49
1dX0u7zsjizDvatHEutHdQ,2014,10,12,1,46,57
1dX0u7zsjizDvatHEutHdQ,2014,10,25,19,45,38
1dX0u7zsjizDvatHEutHdQ,2014,11,15,21,8,14
1dX0u7zsjizDvatHEutHdQ,2014,11,22,19,27,37
1dX0u7zsjizDvatHEutHdQ,2014,11,23,0,57,0
1dX0u7zsjizDvatHEutHdQ,2014,12,12,3,35,15
1dX0u7zsjizDvatHEutHdQ,2014,12,18,19,46,22
1dX0u7zsjizDvatHEutHdQ,2014,12,19,4,22,30
1dX0u7zsjizDvatHEutHdQ,2014,12,19,20,52,2
1dX0u7zsjizDvatHEutHdQ,2014,12,21,19,55,48
1dX0u7zsjizDvatHEutHdQ,2014,12,27,23,8,31
1dX0u7zsjizDvatHEutHdQ,2015,1,1,2,43,3
1dX0u7zsjizDvatHEutHdQ,2015,1,3,18,42,38
1dX0u7zsjizDvatHEutHdQ,2015,1,6,20,24,36
1dX0u7zsjizDvatHEutHdQ,2015,1,10,18,35,35
1dX0u7zsjizDvatHEutHdQ,2015,1,20,19,4,24
1dX0u7zsjizDvatHEutHdQ,2015,1,22,23,6,0
1dX0u7zsjizDvatHEutHdQ,2015,2,2,3,15,24
1dX0u7zsjizDvatHEutHdQ,2015,2,6,20,20,38
